Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;År;Måned;Volum;Konfidensintervall start;Konfidensintervall slutt;Dekningsgrad (%);Antall døgn total;Antall døgn inkludert;Antall døgn ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;16,0m - 24,0m;>= 24,0m
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2019-07-01T00:00+02:00;2019-08-01T00:00+02:00;2019;7;1698;1489;1907;100,0;31;31;0;9;99,5;2;1392;296;26;180;81;9;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2019-07-01T00:00+02:00;2019-08-01T00:00+02:00;2019;7;6518;5770;7266;100,0;31;31;0;6;99,9;3;6297;215;81;109;19;5;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2019-07-01T00:00+02:00;2019-08-01T00:00+02:00;2019;7;5639;5014;6264;100,0;31;31;0;99;98,2;4;5013;527;161;162;160;41;4
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2019-07-01T00:00+02:00;2019-08-01T00:00+02:00;2019;7;2882;2588;3176;100,0;31;31;0;1;100,0;6;2623;258;76;88;93;2;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2019-07-01T00:00+02:00;2019-08-01T00:00+02:00;2019;7;10220;9098;11342;100,0;31;31;0;109;98,9;Totalt i retning Langnestunnelen;9029;1082;262;430;333;52;5
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2019-07-01T00:00+02:00;2019-08-01T00:00+02:00;2019;7;8517;7594;9440;100,0;31;31;0;16;99,8;Totalt i retning Hamna;8179;322;115;170;24;11;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2019-07-01T00:00+02:00;2019-08-01T00:00+02:00;2019;7;18737;16695;20779;100,0;31;31;0;125;99,3;Totalt;17208;1403;377;601;357;63;6
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2019-08-01T00:00+02:00;2019-09-01T00:00+02:00;2019;8;2464;2237;2691;100,0;31;31;0;13;99,5;1;2334;117;42;62;5;7;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2019-08-01T00:00+02:00;2019-09-01T00:00+02:00;2019;8;2250;1945;2555;100,0;31;31;0;60;97,3;2;1842;348;36;58;235;15;3
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2019-08-01T00:00+02:00;2019-09-01T00:00+02:00;2019;8;7297;6505;8089;100,0;31;31;0;9;99,9;3;7076;212;80;107;21;5;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2019-08-01T00:00+02:00;2019-09-01T00:00+02:00;2019;8;6353;5693;7013;100,0;31;31;0;288;95,5;4;5471;594;188;146;194;57;9
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2019-08-01T00:00+02:00;2019-09-01T00:00+02:00;2019;8;3235;2901;3569;100,0;31;31;0;1;100,0;6;2906;328;85;84;156;4;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2019-08-01T00:00+02:00;2019-09-01T00:00+02:00;2019;8;11839;10551;13127;100,0;31;31;0;348;97,1;Totalt i retning Langnestunnelen;10220;1271;309;288;585;76;13
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2019-08-01T00:00+02:00;2019-09-01T00:00+02:00;2019;8;9761;8761;10761;100,0;31;31;0;23;99,8;Totalt i retning Hamna;9410;328;121;169;26;11;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2019-08-01T00:00+02:00;2019-09-01T00:00+02:00;2019;8;21599;19312;23886;100,0;31;31;0;371;98,3;Totalt;19629;1599;430;457;611;88;14
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2019-09-01T00:00+02:00;2019-10-01T00:00+02:00;2019;9;2739;2475;3003;100,0;30;30;0;17;99,4;1;2591;132;49;66;8;8;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2019-09-01T00:00+02:00;2019-10-01T00:00+02:00;2019;9;2417;2090;2744;100,0;30;30;0;84;96,5;2;1942;391;37;55;275;20;3
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2019-09-01T00:00+02:00;2019-10-01T00:00+02:00;2019;9;7224;6384;8064;100,0;30;30;0;11;99,8;3;7017;195;72;95;22;6;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2019-09-01T00:00+02:00;2019-10-01T00:00+02:00;2019;9;6481;5777;7185;100,0;30;30;0;330;94,9;4;5531;620;199;141;204;66;10
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2019-09-01T00:00+02:00;2019-10-01T00:00+02:00;2019;9;3174;2830;3518;100,0;30;30;0;1;100,0;6;2831;342;82;78;178;4;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2019-09-01T00:00+02:00;2019-10-01T00:00+02:00;2019;9;12073;10713;13433;100,0;30;30;0;414;96,6;Totalt i retning Langnestunnelen;10305;1354;319;273;658;90;13
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2019-09-01T00:00+02:00;2019-10-01T00:00+02:00;2019;9;9963;8890;11036;100,0;30;30;0;29;99,7;Totalt i retning Hamna;9607;327;122;161;29;14;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2019-09-01T00:00+02:00;2019-10-01T00:00+02:00;2019;9;22036;19616;24456;100,0;30;30;0;443;98,0;Totalt;19912;1680;441;434;687;104;15
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2019-10-01T00:00+02:00;2019-11-01T00:00+01:00;2019;10;2743;2521;2965;100,0;31;31;0;15;99,5;1;2602;125;47;62;6;9;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2019-10-01T00:00+02:00;2019-11-01T00:00+01:00;2019;10;2553;2256;2850;100,0;31;31;0;87;96,6;2;2058;408;33;59;291;21;4
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2019-10-01T00:00+02:00;2019-11-01T00:00+01:00;2019;10;7357;6601;8113;100,0;31;31;0;12;99,8;3;7165;180;66;85;22;6;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2019-10-01T00:00+02:00;2019-11-01T00:00+01:00;2019;10;6547;5926;7168;100,0;31;31;0;387;94,1;4;5546;614;206;135;194;68;11
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2019-10-01T00:00+02:00;2019-11-01T00:00+01:00;2019;10;3175;2858;3492;100,0;31;31;0;1;100,0;6;2832;342;87;69;182;3;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2019-10-01T00:00+02:00;2019-11-01T00:00+01:00;2019;10;12275;11049;13501;100,0;31;31;0;474;96,1;Totalt i retning Langnestunnelen;10438;1363;326;262;668;92;15
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2019-10-01T00:00+02:00;2019-11-01T00:00+01:00;2019;10;10099;9137;11061;100,0;31;31;0;28;99,7;Totalt i retning Hamna;9766;305;113;147;28;15;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2019-10-01T00:00+02:00;2019-11-01T00:00+01:00;2019;10;22375;20192;24558;100,0;31;31;0;503;97,8;Totalt;20204;1668;439;410;696;107;16
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2019-11-01T00:00+01:00;2019-12-01T00:00+01:00;2019;11;2808;2581;3035;100,0;30;30;0;13;99,5;1;2677;119;47;56;8;8;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2019-11-01T00:00+01:00;2019-12-01T00:00+01:00;2019;11;2582;2270;2894;100,0;30;30;0;100;96,1;2;2107;376;33;50;268;22;3
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2019-11-01T00:00+01:00;2019-12-01T00:00+01:00;2019;11;7207;6436;7978;100,0;30;30;0;12;99,8;3;7043;152;58;68;19;6;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2019-11-01T00:00+01:00;2019-12-01T00:00+01:00;2019;11;6469;5853;7085;100,0;30;30;0;467;92,8;4;5442;560;179;107;197;67;10
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2019-11-01T00:00+01:00;2019-12-01T00:00+01:00;2019;11;3069;2743;3395;100,0;30;30;0;1;100,0;6;2739;329;85;62;178;3;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2019-11-01T00:00+01:00;2019-12-01T00:00+01:00;2019;11;12120;10877;13363;100,0;30;30;0;567;95,3;Totalt i retning Langnestunnelen;10288;1265;297;220;643;92;13
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2019-11-01T00:00+01:00;2019-12-01T00:00+01:00;2019;11;10015;9040;10990;100,0;30;30;0;25;99,8;Totalt i retning Hamna;9719;271;105;125;26;14;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2019-11-01T00:00+01:00;2019-12-01T00:00+01:00;2019;11;22135;19920;24350;100,0;30;30;0;592;97,3;Totalt;20007;1536;402;345;670;106;14
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2019-12-01T00:00+01:00;2020-01-01T00:00+01:00;2019;12;2700;2329;3071;100,0;31;31;0;11;99,6;1;2578;111;45;48;8;9;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2019-12-01T00:00+01:00;2020-01-01T00:00+01:00;2019;12;2390;1990;2790;100,0;31;31;0;70;97,1;2;1993;327;27;39;239;21;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2019-12-01T00:00+01:00;2020-01-01T00:00+01:00;2019;12;6866;5887;7845;100,0;31;31;0;23;99,7;3;6716;126;49;54;18;5;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2019-12-01T00:00+01:00;2020-01-01T00:00+01:00;2019;12;6153;5356;6950;100,0;31;31;0;387;93,7;4;5286;479;136;86;191;58;8
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2019-12-01T00:00+01:00;2020-01-01T00:00+01:00;2019;12;2973;2527;3419;100,0;31;31;0;1;100,0;6;2682;290;68;56;162;3;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2019-12-01T00:00+01:00;2020-01-01T00:00+01:00;2019;12;11516;9890;13142;100,0;31;31;0;458;96,0;Totalt i retning Langnestunnelen;9961;1097;231;182;592;82;10
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2019-12-01T00:00+01:00;2020-01-01T00:00+01:00;2019;12;9565;8245;10885;100,0;31;31;0;34;99,6;Totalt i retning Hamna;9294;237;94;102;26;14;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2019-12-01T00:00+01:00;2020-01-01T00:00+01:00;2019;12;21081;18136;24026;100,0;31;31;0;492;97,7;Totalt;19255;1334;325;284;618;95;12
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-01-01T00:00+01:00;2020-02-01T00:00+01:00;2020;1;2410;2204;2616;100,0;31;31;0;15;99,4;1;2304;91;35;43;6;7;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-01-01T00:00+01:00;2020-02-01T00:00+01:00;2020;1;2292;1999;2585;100,0;31;31;0;80;96,5;2;1874;338;27;43;247;19;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-01-01T00:00+01:00;2020-02-01T00:00+01:00;2020;1;6595;5826;7364;100,0;31;31;0;8;99,9;3;6449;139;52;65;16;5;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-01-01T00:00+01:00;2020-02-01T00:00+01:00;2020;1;6066;5404;6728;100,0;31;31;0;326;94,6;4;5225;515;151;91;211;57;6
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-01-01T00:00+01:00;2020-02-01T00:00+01:00;2020;1;2759;2445;3073;100,0;31;31;0;1;100,0;6;2445;313;71;60;180;3;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-01-01T00:00+01:00;2020-02-01T00:00+01:00;2020;1;11116;9860;12372;100,0;31;31;0;405;96,4;Totalt i retning Langnestunnelen;9545;1166;248;194;637;79;9
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-01-01T00:00+01:00;2020-02-01T00:00+01:00;2020;1;9005;8048;9962;100,0;31;31;0;22;99,8;Totalt i retning Hamna;8752;230;87;108;22;12;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-01-01T00:00+01:00;2020-02-01T00:00+01:00;2020;1;20121;17911;22331;100,0;31;31;0;428;97,9;Totalt;18297;1396;335;302;660;91;9
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-02-01T00:00+01:00;2020-03-01T00:00+01:00;2020;2;2632;2408;2856;100,0;29;29;0;13;99,5;1;2508;111;41;55;7;8;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-02-01T00:00+01:00;2020-03-01T00:00+01:00;2020;2;2412;2116;2708;100,0;29;29;0;87;96,4;2;1975;350;28;50;248;22;3
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-02-01T00:00+01:00;2020-03-01T00:00+01:00;2020;2;6789;6054;7524;100,0;29;29;0;12;99,8;3;6617;160;63;73;19;5;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-02-01T00:00+01:00;2020-03-01T00:00+01:00;2020;2;6217;5620;6814;100,0;29;29;0;361;94,2;4;5335;521;154;96;209;56;6
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-02-01T00:00+01:00;2020-03-01T00:00+01:00;2020;2;2884;2570;3198;100,0;29;29;0;2;99,9;6;2546;336;82;72;178;4;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-02-01T00:00+01:00;2020-03-01T00:00+01:00;2020;2;11513;10324;12702;100,0;29;29;0;450;96,1;Totalt i retning Langnestunnelen;9856;1207;263;218;636;81;9
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-02-01T00:00+01:00;2020-03-01T00:00+01:00;2020;2;9421;8489;10353;100,0;29;29;0;26;99,7;Totalt i retning Hamna;9125;270;103;128;25;13;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-02-01T00:00+01:00;2020-03-01T00:00+01:00;2020;2;20934;18815;23053;100,0;29;29;0;475;97,7;Totalt;18981;1478;367;346;661;94;10
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-03-01T00:00+01:00;2020-04-01T00:00+02:00;2020;3;2168;1923;2413;100,0;31;31;0;8;99,6;1;2053;108;27;64;8;8;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-03-01T00:00+01:00;2020-04-01T00:00+02:00;2020;3;1864;1593;2135;100,0;31;31;0;35;98,1;2;1528;302;21;44;216;19;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-03-01T00:00+01:00;2020-04-01T00:00+02:00;2020;3;5274;4562;5986;100,0;31;31;0;4;99,9;3;5128;141;55;66;16;4;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-03-01T00:00+01:00;2020-04-01T00:00+02:00;2020;3;5184;4561;5807;100,0;31;31;0;146;97,2;4;4553;485;122;93;224;43;3
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-03-01T00:00+01:00;2020-04-01T00:00+02:00;2020;3;2269;1968;2570;100,0;31;31;0;1;100,0;6;1954;314;64;80;166;4;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-03-01T00:00+01:00;2020-04-01T00:00+02:00;2020;3;9317;8136;10498;100,0;31;31;0;181;98,1;Totalt i retning Langnestunnelen;8035;1101;207;216;607;67;4
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-03-01T00:00+01:00;2020-04-01T00:00+02:00;2020;3;7442;6520;8364;100,0;31;31;0;12;99,8;Totalt i retning Hamna;7181;249;82;130;24;12;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-03-01T00:00+01:00;2020-04-01T00:00+02:00;2020;3;16760;14659;18861;100,0;31;31;0;194;98,8;Totalt;15215;1350;289;346;631;79;5
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-04-01T00:00+02:00;2020-05-01T00:00+02:00;2020;4;2042;1782;2302;100,0;30;30;0;13;99,4;1;1940;89;24;51;6;8;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-04-01T00:00+02:00;2020-05-01T00:00+02:00;2020;4;1819;1515;2123;100,0;30;30;0;16;99,1;2;1546;257;18;41;182;14;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-04-01T00:00+02:00;2020-05-01T00:00+02:00;2020;4;5698;4760;6636;100,0;30;30;0;5;99,9;3;5576;117;45;55;13;3;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-04-01T00:00+02:00;2020-05-01T00:00+02:00;2020;4;5413;4586;6240;100,0;30;30;0;115;97,9;4;4834;464;138;87;197;38;4
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-04-01T00:00+02:00;2020-05-01T00:00+02:00;2020;4;2337;1971;2703;100,0;30;30;0;1;100,0;6;2084;252;55;58;136;2;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-04-01T00:00+02:00;2020-05-01T00:00+02:00;2020;4;9569;8080;11058;100,0;30;30;0;131;98,6;Totalt i retning Langnestunnelen;8465;973;212;186;515;55;5
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-04-01T00:00+02:00;2020-05-01T00:00+02:00;2020;4;7739;6566;8912;100,0;30;30;0;18;99,8;Totalt i retning Hamna;7515;206;69;106;19;12;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-04-01T00:00+02:00;2020-05-01T00:00+02:00;2020;4;17308;14646;19970;100,0;30;30;0;149;99,1;Totalt;15980;1179;281;292;534;67;6
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-05-01T00:00+02:00;2020-06-01T00:00+02:00;2020;5;2274;2003;2545;100,0;31;31;0;16;99,3;1;2166;92;30;48;6;8;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-05-01T00:00+02:00;2020-06-01T00:00+02:00;2020;5;2106;1748;2464;100,0;31;31;0;37;98,2;2;1736;334;26;50;236;20;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-05-01T00:00+02:00;2020-06-01T00:00+02:00;2020;5;6747;5759;7735;100,0;31;31;0;11;99,8;3;6586;150;54;75;17;4;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-05-01T00:00+02:00;2020-06-01T00:00+02:00;2020;5;6214;5342;7086;100,0;31;31;0;210;96,6;4;5437;567;177;106;224;54;7
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-05-01T00:00+02:00;2020-06-01T00:00+02:00;2020;5;2758;2378;3138;100,0;31;31;0;0;100,0;6;2464;293;67;57;167;2;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-05-01T00:00+02:00;2020-06-01T00:00+02:00;2020;5;11078;9478;12678;100,0;31;31;0;246;97,8;Totalt i retning Langnestunnelen;9636;1195;269;213;628;76;9
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-05-01T00:00+02:00;2020-06-01T00:00+02:00;2020;5;9020;7773;10267;100,0;31;31;0;27;99,7;Totalt i retning Hamna;8752;241;83;122;23;12;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-05-01T00:00+02:00;2020-06-01T00:00+02:00;2020;5;20098;17253;22943;100,0;31;31;0;273;98,6;Totalt;18388;1437;353;335;651;88;10
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-06-01T00:00+02:00;2020-07-01T00:00+02:00;2020;6;2680;2411;2949;100,0;30;30;0;16;99,4;1;2527;137;44;76;7;9;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-06-01T00:00+02:00;2020-07-01T00:00+02:00;2020;6;2390;2021;2759;100,0;30;30;0;60;97,5;2;1966;364;36;63;238;24;3
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-06-01T00:00+02:00;2020-07-01T00:00+02:00;2020;6;7625;6650;8600;100,0;30;30;0;8;99,9;3;7412;205;72;109;19;5;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-06-01T00:00+02:00;2020-07-01T00:00+02:00;2020;6;6905;6064;7746;100,0;30;30;0;339;95,1;4;5911;654;215;154;208;67;10
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-06-01T00:00+02:00;2020-07-01T00:00+02:00;2020;6;3225;2832;3618;100,0;30;30;0;1;100,0;6;2881;343;77;98;164;3;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-06-01T00:00+02:00;2020-07-01T00:00+02:00;2020;6;12522;10934;14110;100,0;30;30;0;401;96,8;Totalt i retning Langnestunnelen;10760;1362;328;316;610;95;12
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-06-01T00:00+02:00;2020-07-01T00:00+02:00;2020;6;10303;9074;11532;100,0;30;30;0;24;99,8;Totalt i retning Hamna;9938;342;116;185;25;14;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-06-01T00:00+02:00;2020-07-01T00:00+02:00;2020;6;22825;20009;25641;100,0;30;30;0;424;98,1;Totalt;20697;1703;444;501;635;109;14
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-07-01T00:00+02:00;2020-08-01T00:00+02:00;2020;7;2326;2108;2544;100,0;31;31;0;14;99,4;1;2178;134;43;75;6;10;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-07-01T00:00+02:00;2020-08-01T00:00+02:00;2020;7;1833;1591;2075;100,0;31;31;0;18;99,0;2;1536;279;28;48;184;16;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-07-01T00:00+02:00;2020-08-01T00:00+02:00;2020;7;6846;6049;7643;100,0;31;31;0;8;99,9;3;6625;213;81;109;19;4;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-07-01T00:00+02:00;2020-08-01T00:00+02:00;2020;7;6400;5690;7110;100,0;31;31;0;155;97,6;4;5643;602;199;149;201;48;6
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-07-01T00:00+02:00;2020-08-01T00:00+02:00;2020;7;2979;2668;3290;100,0;31;31;0;1;100,0;6;2663;315;80;95;137;3;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-07-01T00:00+02:00;2020-08-01T00:00+02:00;2020;7;11212;9959;12465;100,0;31;31;0;174;98,4;Totalt i retning Langnestunnelen;9843;1195;307;292;522;67;7
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-07-01T00:00+02:00;2020-08-01T00:00+02:00;2020;7;9171;8168;10174;100,0;31;31;0;21;99,8;Totalt i retning Hamna;8802;347;124;184;25;14;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-07-01T00:00+02:00;2020-08-01T00:00+02:00;2020;7;20384;18128;22640;100,0;31;31;0;197;99,0;Totalt;18645;1543;431;475;547;81;8
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-08-01T00:00+02:00;2020-09-01T00:00+02:00;2020;8;2573;2326;2820;100,0;31;31;0;18;99,3;1;2424;131;44;69;6;11;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-08-01T00:00+02:00;2020-09-01T00:00+02:00;2020;8;2171;1858;2484;100,0;31;31;0;52;97,6;2;1792;328;32;52;220;20;3
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-08-01T00:00+02:00;2020-09-01T00:00+02:00;2020;8;7152;6279;8025;100,0;31;31;0;9;99,9;3;6949;194;71;101;17;5;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-08-01T00:00+02:00;2020-09-01T00:00+02:00;2020;8;6660;5892;7428;100,0;31;31;0;287;95,7;4;5762;611;192;142;206;62;10
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-08-01T00:00+02:00;2020-09-01T00:00+02:00;2020;8;3002;2656;3348;100,0;31;31;0;1;100,0;6;2681;320;76;84;157;4;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-08-01T00:00+02:00;2020-09-01T00:00+02:00;2020;8;11834;10419;13249;100,0;31;31;0;340;97,1;Totalt i retning Langnestunnelen;10235;1259;300;278;583;86;12
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-08-01T00:00+02:00;2020-09-01T00:00+02:00;2020;8;9724;8620;10828;100,0;31;31;0;27;99,7;Totalt i retning Hamna;9372;325;115;169;23;16;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-08-01T00:00+02:00;2020-09-01T00:00+02:00;2020;8;21558;19041;24075;100,0;31;31;0;366;98,3;Totalt;19608;1584;415;447;606;102;14
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-09-01T00:00+02:00;2020-10-01T00:00+02:00;2020;9;2811;2586;3036;100,0;30;30;0;18;99,4;1;2656;137;49;70;7;10;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-09-01T00:00+02:00;2020-10-01T00:00+02:00;2020;9;2372;2076;2668;100,0;30;30;0;67;97,2;2;1926;379;38;56;259;24;3
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-09-01T00:00+02:00;2020-10-01T00:00+02:00;2020;9;7299;6512;8086;100,0;30;30;0;11;99,8;3;7099;190;74;94;16;5;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-09-01T00:00+02:00;2020-10-01T00:00+02:00;2020;9;6971;6263;7679;100,0;30;30;0;355;94,9;4;5949;667;214;153;222;67;11
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-09-01T00:00+02:00;2020-10-01T00:00+02:00;2020;9;3088;2773;3403;100,0;30;30;0;0;100,0;6;2730;358;87;85;182;3;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-09-01T00:00+02:00;2020-10-01T00:00+02:00;2020;9;12433;11123;13743;100,0;30;30;0;424;96,6;Totalt i retning Langnestunnelen;10605;1404;339;294;662;94;15
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-09-01T00:00+02:00;2020-10-01T00:00+02:00;2020;9;10109;9113;11105;100,0;30;30;0;29;99,7;Totalt i retning Hamna;9754;327;124;164;23;16;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-09-01T00:00+02:00;2020-10-01T00:00+02:00;2020;9;22541;20237;24845;100,0;30;30;0;451;98,0;Totalt;20359;1731;463;458;685;110;16
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-10-01T00:00+02:00;2020-11-01T00:00+01:00;2020;10;2757;2537;2977;100,0;31;31;0;15;99,5;1;2618;125;43;64;6;10;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-10-01T00:00+02:00;2020-11-01T00:00+01:00;2020;10;2447;2147;2747;100,0;31;31;0;73;97,0;2;1988;386;37;57;265;24;3
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-10-01T00:00+02:00;2020-11-01T00:00+01:00;2020;10;7201;6458;7944;100,0;31;31;0;8;99,9;3;7017;176;60;93;18;5;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-10-01T00:00+02:00;2020-11-01T00:00+01:00;2020;10;6837;6173;7501;100,0;31;31;0;338;95,1;4;5867;632;206;138;212;65;11
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-10-01T00:00+02:00;2020-11-01T00:00+01:00;2020;10;3043;2737;3349;100,0;31;31;0;1;100,0;6;2703;338;80;78;177;4;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2020-10-01T00:00+02:00;2020-11-01T00:00+01:00;2020;10;12327;11073;13581;100,0;31;31;0;411;96,7;Totalt i retning Langnestunnelen;10559;1357;323;272;654;93;14
